website,logo,favicon
www.connectify.me,/wp-content/uploads/connectify-topbar-logo04.png,https://www.connectify.me/wp-content/plugins/cornerstone/assets/dist/css/site/fa-icon-classes.css?ver=3.5.3
email-tools,https://www.shopperapproved.com/widgets/widgetfooter-darklogo.png,
www.dynadot.com,/tc/navbar-logo.png,
www.techwyse.com,,https://cdn-bclkb.nitrocdn.com/fispvbjtahbnrlskqkeexpmgqlszitct/assets/static/optimized/rev-cbda0e9/tw-icon-192.png
us.com,,
latino.dish.com,https://sc.dish.com/shared/images/station-logos/unvsn.png,
account.dyn.com,,
www.t-mobile.pl,,/c/webfiles/1605681238000/images/favicon.ico
www.prankdial.com,,
www.ctia.org,,/favicons/safari-pinned-tab.svg
business,/-/media/images/akcs_global/akcs-logo-expect-more.png?h=104&la=en&w=210&hash=dd253cc12804883d43be917408efb0657dc2f4be,/assets/acs/images/favicon.ico
www.idnes.cz,,//1gr.cz/u/favicon/idnes.ico
avispl.com,https://4e3ycx2nmvsh66fyw1gejas1-wpengine.netdna-ssl.com/wp-content/uploads/2020/06/bdc_business_development_bank_of_canada_logo-720px.png,https://4e3ycx2nmvsh66fyw1gejas1-wpengine.netdna-ssl.com/wp-includes/css/dashicons.min.css?ver=5.6
www.pennytalk.com,,https://dnp2yarqun8ek.cloudfront.net/content/images/favicon.ico
www.360cities.net,/redesign_2014_images/ui/navbar_logo.png,/favicon.png
www.thesslstore.com,/content/images/sslstore-logo-0.svg,/images/favicon.ico
www.atlanticbt.com,,https://www.atlanticbt.com/content/themes/atlanticbt/assets/img/favicons/apple-touch-icon.png
www.ibexa.co:443,/assets/images/ibexa_logo.svg,/apple-touch-icon.png
www.sync2.com,/content/images/svg/sync2-logo.svg,/apple-touch-icon.png
www.boxwave.com,,
luxsci.com,https://djrufvackyewl.cloudfront.net/s3/2018/luxsci-name-logo-26-light.png,/apple-touch-icon.png?v=pgebe6qxx4
www.hamradiolicenseexam.com,/images/ham-test-online-logo.png,
www.pixelcrayons.com,https://www.pixelcrayons.com/common/img/logo.png,https://www.pixelcrayons.com/common/images/favicon.ico
www.startlogic.com,,https://secure.startlogic.com/images/icons/favicons/favicons_sl.ico
www.codecademy.com:443,,https://www.codecademy.com/favicon.ico
www.zamzar.com,/images/zamzar-logo.png,/favicon.ico
www.jsu.edu,http://www.jsu.edu/_common/_redesign/_files/images/logo/logo.png,//www.jsu.edu/_common/_files/images/favicon.ico
www.appnovation.com,/themes/custom/appnovation/assets/images/logos/appnovation_wordmark_simple.svg,/themes/custom/appnovation/favicon.ico
www.tut.by,https://tutby.gcdn.co/n/it/kartinki_logo/0b/8/davlenie_title_logo_1x_rus.png,https://www.tut.by/favicon.svg
login.aspx,,/favicon.ico
www.hotspotshield.com,/imgs/hotspot-shield-logo.1.0.0.svg,/favicon.ico
www.rambler.ru,,/favicon/apple-touch-icon-57x57.png
www.websitetoolbox.com,https://cdn.websitetoolbox.com/images/logos/wt_logo_blue.svg,https://cdn.websitetoolbox.com/images/favicon/apple-touch-icon.png
www.ucoz.ru,,/favicon1.ico
www.hover.com,/packs/src/application/images/common/hv-logo-2020-e535dce1f67e9a648643e23cac750002.svg,/apple-touch-icon-57x57.png
www.highervisibility.com,https://www.highervisibility.com/wp-content/themes/highervisibility_new/img/header-logo.png,
fortumo.com,,/favicon.ico
www.hellofax.com,https://assets-global.website-files.com/5d8276a79ed2c0d135ef444b/5e2f7a28ff293b0f5a039797_hellofax_logo_strip.png,https://assets-global.website-files.com/5d8276a79ed2c0d135ef444b/5e3e01f03cde64593749aaa0_hellofax-fav.ico
en,https://www.shopgate.com/wp-content/uploads/2019/01/logo_engage.svg,https://www.shopgate.com/wp-content/themes/shopgate/images/shopgate-favicon.png?v=2
www.differencebetween.net,http://cdn.differencebetween.net/wp-content/themes/mimbo/images/logo.jpg,http://cdn.differencebetween.net/wp-content/themes/mimbo/images/favicon.ico
www.ipevo.com,/assets/v2/us/images/ipevo-logo.svg?20210209012236,/assets/v2/us/images/favicon.ico?20210209012236
www.magicjack.com,../img/magicjack-logo17.jpg,
www.scosche.com,https://www.scosche.com/media/logo/stores/1/websitelogo_black.png,https://www.scosche.com/media/favicon/default/scologo.png
smartphone-experience,/images/system/logo-dark.png,/images/system/favicon.ico
www.mongoosemetrics.com,,/favicon.ico
toucharcade.com,styles/toucharcade/toucharcade/logo.png,styles/toucharcade/toucharcade/icons/fontello.css
www.smarsh.com,https://www.smarsh.com//media/smarsh-logo-new.svg,https://www.smarsh.com/wp-content/plugins/fresh-framework///framework/extern/iconfonts/ff-font-awesome4/ff-font-awesome4.css?ver=24332176d49fc142120122b2a3b223c7
www.emarketer.com,,https://contentp13n-nax2.emarketer.com/static/assets/images/favicon.ico
www.goo.ne.jp,https://www.xgoo.jp/top2018/public/img/gh_logo.svg,https://www.xgoo.jp/top2018/public/img/favicon.ico
home,,images/favicon.ico?crc=354278648
www.irise.com,https://images.squarespace-cdn.com/content/v1/572c0e6e356fb09fb120d87b/1465257153951-c25o1b68ftj11ky6ldz6/ke17zwdgbtoddi8pdm48kp1hhyo8pn8k8m1lpyyppejlfismxz2ynbs8ylwajx2qrclsiwaqvdc7iwmc9hntrqmfgziqznhmkcnyvj4ugsd4wondeabvn-etfygvc5iq_cac-d9tvrwxm9cjxzaxbw/logo-att.png,https://images.squarespace-cdn.com/content/v1/572c0e6e356fb09fb120d87b/1465584010872-f06qeo7jgptxj7gf1qzv/ke17zwdgbtoddi8pdm48kfhwzgsh27zaa1xr1zk0wg-ocxesvxnteqmg4uwosdiceaohiyroc52gmn5_2h8wpynrw_uja9r0omeg_fstnpsougrz9ip75ib1opn-1bw3zvc9f4ipldtpeqqvvwr8_g/favicon.ico
www.link-assistant.com,,https://cdn1.link-assistant.com/themes/basic/images/favicon.ico
answernet.com,images2013/homepage-logo-bot.png,images2013/favicon.ico
www.openxcell.com,https://www.openxcell.com/wp-content/uploads/2020/02/openxcell-logo.svg,https://www.openxcell.com/apple-touch-icon-57x57.png
www.cellhut.com,https://www.cellhut.com/app_themes/default/images/cellhut_logo.png,https://www.cellhut.com/cellhut.ico
wirelesszone.com,https://wirelesszone.com/wp-content/uploads/2017/02/wireless_zone_logodisc.png,https://wirelesszone.com/wp-includes/css/dashicons.min.css?ver=5.6
www.biglobe.ne.jp,,https://www.biglobe.ne.jp/i/icon/favicon.ico
www.brinkster.net,,
www.searchbug.com,/img/logo.png,/images/ico/apple-icon-57x57.png
www.pku.edu.cn,,/favicon.ico
allwebcodesign.com,,
www.brafton.com,https://www.brafton.com/wp-content/themes/brafton2016/library/images/logo_full.svg,https://www.brafton.com/wp-content/themes/brafton2016/favicon.png
www.jobvertise.com,https://seal-chicago.bbb.org/logo/ruhzbum/jobvertise-88257852.png,apple/touch-icon-iphone-60x60.png
www.101phones.com,/content/images/101phones/homepage/v8/polycom_new_logo.jpg,favicon.ico
www.atmail.com,https://www.atmail.com/wp-content/uploads/2019/07/atmail_logo.png,https://www.atmail.com/wp-content/uploads/2019/06/atmail-favicon-blue-150x150.png
www.uservoice.com,https://uploads-ssl.webflow.com/5ed5286adfb865fb07366f7b/5ed5286adfb8657d8b366f84_uservoice-logo-web.svg,https://uploads-ssl.webflow.com/5ed5286adfb865fb07366f7b/5ed5286adfb865bec4366fd4_favicon-32x32.png
www.pchome.com.tw,,/favicon.ico?v=1.0
www.tigo.com.gt,/themes/custom/selfcare_redix/logo.svg,
onebox,/images/default-source/logos/erecep-logo.jpg,/favicon.ico
us,,
www.vocalcom.com,https://www.vocalcom.com/wp-content/uploads/2020/10/logo-vocalcom.svg,https://www.vocalcom.com/wp-content/themes/yagami-adveris/web/src/img/favicon/apple-touch-icon.png
?redirected=true,/globalassets/logos/stahl/stahl-color.svg?width=75&bgcolor=white,/static/images/favicon/apple-touch-icon-57x57.png
www.ocn.ne.jp,https://www.xgoo.jp/top2018/public/ocn_assets/pc/img/logo_nttcommunications_001.png,
ducttapemarketing.com,https://149350408.v2.pressablecdn.com/wp-content/uploads/2018/02/duct-tape-marketing-logo.png,
?p=xa,,https://s.yimg.com/cv/apiv2/default/icons/favicon_y19_32x32_custom.svg
zuhauseplus.vodafone.de,,/static/img/favicon.ico?177817036f8
www.wordtracker.com,,
shop-pro.jp,https://static-www.shop-pro.jp/img/top/logo_saisonfactory.png,img/common/favicon.ico?20200318
www.getapp.com,/i/getapp-logo-anniversary-black.svg,/apple-touch-icon.png
training,,/-/media/project/global/favicon-training.png
www.kunocreative.com,https://www.kunocreative.com/hubfs/2018/images/kunologo_footern-1.svg?t=1527647019191,https://www.kunocreative.com/hs-fs/hub/32387/file-8205671-ico/favicon.ico
www.clickworker.com,https://d2v95urbopcvz7.cloudfront.net/wp-content/themes/clickworkerv7/assets-dist/img/logo/logo.png,https://cdn.clickworker.com/favicon.ico.gzip
www.cardosystems.com,https://www.cardosystems.com/wp-content/themes/cardo/assets/img/header-logo.svg,https://www.cardosystems.com/wp-content/themes/cardo/assets/img/favicon/apple-icon-57x57.png
www.onesimcard.com,/images/onesimcard_international_sim_web_logo.svg,/favicon.ico
www.siemon.com,/resourcepackages/siemon/assets/dist/images/template/logo-2x.png,/resourcepackages/siemon/assets/dist/images/favicon/apple-touch-icon.png
peerfly.com,/new/static/img/peerfly-logo.png,https://peerfly.com/img/ico/favicon.ico
www.oxygenxml.com,/img/oxygen_logo.png,/favicon.ico
mail.ru,//limg.imgsmail.ru/splash/v/i/logo_2018-fp-2c405036fe.png,//limg.imgsmail.ru/splash/v/i/favicon-fp-5297110e39.ico
www.infinera.com,/wp-content/uploads/logo-header.png,
www.webspawner.com,https://www.webspawner.com/images/public/wsp/logo-webspawner.png,/images/public/wsp/favicon.ico
wowslider.com,,favicon.ico
blog,,
www.voodoo.com,,
www.padandquill.com,https://www.padandquill.com/pub/media/logo/stores/1/logo.png,https://www.padandquill.com/pub/static/version1600464976/frontend/padandquill/paq/en_us/fonts/luma-icons.woff2
www.indianic.com,assets/images/indianic-black-logo.svg,https://d1i2cp4a5c819e.cloudfront.net/wp-content/uploads/2016/10/favicon.ico
www.mailinator.com,img/logo1.png,img/favicon.ico
www.dsstyles.com,//cdn.shopify.com/s/files/1/2713/6976/t/3/assets/logo.png?v=14259833926395484783,//cdn.shopify.com/s/files/1/2713/6976/t/3/assets/favicon.png?v=15105866754329731094
www.gelaskins.com,,//cdn.shopify.com/s/files/1/1214/8062/files/gelaskins_icon_32x32.png?v=1535391833
www.boostability.com,https://www.boostability.com/wp-content/uploads/2020/07/footer-logo.svg,https://cdnjs.cloudflare.com/ajax/libs/material-design-iconic-font/2.2.0/css/material-design-iconic-font.min.css?ver=1.0.0
www.i9sports.com,,/static/favicon/favicon.ico
www.keku.com,,/favicon.ico
ahrefs.com,https://static.ahrefs.com/static/assets/static/logos-2e77a94b01bcf2534dd5d53b226a18a3.png,https://static.ahrefs.com/favicon.ico?v=2
www.eurodns.com,/assets/images/logos-companies/eurodns-logo-white.svg,/assets/images/favicon.ico
www.x10.com,https://www.x10.com/skin/frontend/ultimo/x10/images/logo.jpg,https://www.x10.com/media/favicon/default/favicon.ico
en,,
www.mynewsletterbuilder.com,,mnb/favicon.ico
wildblue,/content/dam/viasat/us/en/footer/logo.svg,/etc.clientlibs/viasat/clientlibs/clientlib-dependencies/resources/icon-192x192.png
www.wilsonelectronics.com,https://cdn2.hubspot.net/hubfs/1886759/_web/_weboost/logos/wilsonelectronics-logo.svg,https://fonts.googleapis.com/icon?family=material+icons
www.edmundsgovtech.com,https://www.edmundsgovtech.com/wp-content/uploads/2019/04/eg.logo_.rgb_color_190409.png,https://www.edmundsgovtech.com/wp-content/themes/edmunds/images/favicon.png
lolipop.jp,/img/default/home/lolipop-logo.svg,https://lolipop.jp/img/common/favicon/apple-touch-icon.png
freedomsoft.com,https://freedomsoft.com/wp-content/uploads/2016/03/freedomsoft-logo_v01.gif,https://freedomsoft.com/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.7.0
dnsmadeeasy.com,/assets/images/speed-logo.png,
en-us,https://cdn2.hubspot.net/hubfs/302335/logo-sungard-availability-services.svg,https://www.sungardas.com/hubfs/favicon-32x32.webp
www.hostpapa.com,/themes/hostpapav5/img/logo_hostpapa.png,/themes/hostpapav5/favicon/apple-touch-icon-57x57.png
fax,/images/default-source/gdpr/fax_logo.png?sfvrsn=6c2e668c_2,
www.brightlocal.com,https://brightlocal-corp-assets.s3.amazonaws.com/2019/04/brightlocal_logo.svg,/apple-touch-icon.png?v=lk9merl6rx
home,/image/company_logo?img_id=4585436&t=1611730202869,https://www.telefonica.com/telefonica-theme/images/favicon.ico
www.contactology.com,hs-fs/hubfs/campaigner-ctgy--logo.jpg%3ft=1538761084801&width=220&name=campaigner-ctgy--logo.jpg,hs-fs/hub/384191/file-1098044219-png/images/olo-favicon.png%3ft=1538761084801
www.kozzi.com,https://www.kozzi.com/wp-content/uploads/2021/01/kozzi-logo-black-280x96-1.png,https://www.kozzi.com/wp-content/uploads/2020/03/kozzi-favicon.gif
home,https://cf-media.cellebrite.com/wp-content/themes/cellebrite/assets/images/cellebrite-logo-light.svg,https://cf-media.cellebrite.com/wp-content/themes/cellebrite/favicon.ico
www.offervault.com,/img/logo.png,/favicon.png
www.onetouch.com,/sites/onetouch_us/files/2020-09/onetouch-logo.png,/profiles/custom/onetouch_profile/themes/onetouch_base_theme/favicon.ico
www.websitepulse.com,/images/logo-ww.png,/favicon-32x32.png
www.gosquared.com:443,https://static.gosquared.com/images/customers/logos_mix_01.png,//static.gosquared.com/images/icons/tab-icon.svg
www.gmx.es,,https://s.uicdn.com/mailint/9.1628.0/assets/favicon_gmxcom.ico
www.ocnk.net,,https://www.ocnk.net/apple-touch-icon.png
client.ic.cz,/templates/webhoster2/assets/images/logo.png,/templates/webhoster2/favicon.ico
www.slickwraps.com,https://www.slickwraps.com/media/wysiwyg/sw_logo_all_caps.svg,https://www.slickwraps.com/media/favicon/default/favicon-96x96_2.png
pingo.com,https://pingo.com/images/logo.svg,/images/favicons/apple-touch-icon.png
zingnews.vn,https://static-znews.zadn.vn/images/logo-zing-home.svg,https://static-znews.zadn.vn/favicon/v001/app_57x57.png
stackideas.com,,https://stackideas.cachefly.net/templates/delta/favicon.ico
cyberchimps.com,https://cdn.cyberchimps.com/wp-content/uploads/2019/08/cc-responsive-wp-theme-logo.png,https://cdn.cyberchimps.com/wp-includes/css/dashicons.min.css?ver=5.6.1
www.ntirety.com,https://www.ntirety.com/wp-content/uploads/2019/06/home-platform__item-logo.png,https://www.ntirety.com/wp-content/themes/ntirety/dist/icons/favicon.ico
www.listbox.com,lb-logo.png,favicon.ico
handhelditems.com,,
www.baydin.com,img/new-york-times-logo.jpg,
en-gb,https://cts.co/hs-fs/hubfs/cts%202020/cts%20logo.png?width=69&name=cts%20logo.png,
103.251.247.238,mikrotik_logo.png,/favicon.png
www.studyabroad.com,https://www.studyabroad.com/sites/all/themes/sab_bootstrap/images/sab-logo.png,https://www.studyabroad.com/misc/favicon.ico
www.mobileread.com,https://mobileread.cdn.speedyrails.net/i/mr/misc/logo.png,https://mobileread.cdn.speedyrails.net/i/favicon.ico
dataviz.com,,https://dataviz.com/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.10.0
zix.com,/themes/custom/zixappriver/img/zix_logo.png,/themes/custom/zix/favicon.ico
www.pinpointe.com,https://www.pinpointe.com/wp-content/uploads/pinpointe-logo1.png,http://www.pinpointe.com/wp-content/uploads/favico-blue.gif
www.heliohost.org,,images/favicon.ico
www.whatclinic.com,,https://cdn.whatclinic.com/favicon.ico
www.northstate.net,https://www.northstate.net/wp-content/uploads/2020/05/ns-logos-02.svg,
etfdailynews.com,/img/etf-daily-news-logo.png,
www.flurry.com,https://s.yimg.com/oo/cms/products/flurry/themes/custom/flurry_theme/logo_3235a13fb.svg,https://s.yimg.com/oo/cms/products/flurry/themes/custom/flurry_theme/favicon_61bdb2381.ico
www.simplehelix.com,https://www.simplehelix.com/wp-content/uploads/2019/11/logo.png,https://www.simplehelix.com/wp-includes/css/dashicons.min.css?ver=5.5.3
www.whmcs.com,https://www.whmcs.com/assets/images/logos/whmcs-logo-sm-inverse.png,/apple-touch-icon.png
www.uk2.net,/static/ffc9f71ed5a6f3403e60d7032780cdcc/couk-domain-logo-white.svg,/favicon-32x32.png?v=5bb018d37994157b4484673290d1c5f6
www.sogosurvey.com,https://cdn.sogosurvey.com/wp-content/uploads/2018/03/sgs_logo.svg,https://cdn.sogosurvey.com/wp-content/uploads/2018/03/sogosurvey.ico
www.blurbpoint.com,,https://cdn-bajan.nitrocdn.com/anheohufvasffccentwamgpwwhczzzzd/assets/static/source/rev-2a59804/wp-content/uploads/2020/10/favicon.ico
thebigboss.org,/wp-content/themes/iphone-interface-bb/logo.png,/favicon.ico
www.weaknees.com,,/favicon.ico
www.portent.com,https://www.portent.com/wp-content/themes/portent_portent/assets/images/logo.svg,https://www.portent.com/images/2018/11/favicon.png
www.powweb.com,,https://secure.powweb.com/images/icons/favicon_pow.ico
webhosting,https://assets.bravenet.com/braveuistatic/img/apps/www.bravenet.com/src/assets/img/home/bravenet_logo.png,//www.bravenet.com/favicon.ico
www.activecampaign.com:443,/site/assets/museum_of_science_and_industry_logo.svg.png,/themes/v2/image/favicons/favicon-180.png
www.pcb.com,/contentstore/mktgcontent/web2a/img/pcb-logo-2020.png,/portals/pcb2/favicon.ico
www.onlinephonestore.com,,
www.sudokuprofessor.com,https://www.sudokuprofessor.com/wp-content/uploads/2020/09/splogo-recolor-tiny-75.png,
www.voipsupply.com,https://www.voipsupply.com/skin/frontend/voipsupply/default/images/logo-top.png,https://www.voipsupply.com/skin/frontend/voipsupply/default/favicon.ico
www.4team.biz,/i/sync2_logo.png,/favicon.ico
rockettheme.com,,/favicon.png
matomo.org,https://img.matomo.org/spai/q_lossless+ret_img/https://static.matomo.org/wp-content/uploads/2020/03/matomo-logo-winner-mobile3.png,https://img.matomo.org/spai/q_lossless+ret_img/https://static.matomo.org/wp-content/uploads/2018/11/cropped-defaulticon-32x32.png
www.entireweb.com,,/apple-touch-icon.png
sphero.com,//cdn.shopify.com/s/files/1/0306/6419/6141/files/sphero-logo-main_140x_2x_bf7493de-3d9b-4691-96d1-266d672f8782_140x.png?v=1589907095,//cdn.shopify.com/s/files/1/0306/6419/6141/files/sphero_favicon_245addd3-2a24-4403-bf8a-9f55ddacd159_48x48.png?v=1584475987
www.bounteous.com,/public/static/258997fc68c905d35c2ff8e679c8d18f/b1497/coke-homepage-teaser-logo.png,/public/static/favicon-0d412dcf90815a41a1bb68bdf1960bf5.png
tether.com,,http://tether.com/wp-content/themes/tether%20wp%20theme%20v2/_media/images/branding/favicon/apple-touch-icon-57x57.png
13tv.co.il,,/wp-content/themes/reshet_tv/build/assets/fonts/icomoon/icomoon.woff
www.iana.org,,/_img/bookmark_icon.ico
www.qualityunit.com,/img/companies/logo-huawei.png,/favicon/apple-touch-icon-57x57.png
www.afternic.com,,/images/favicon.ico
